demand_point_index,x_coordinate,y_coordinate,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,nearest_supply_index,nearest_supply_idx,2019_gap,2020_gap,2018_gap,2018_demand,2018_supply
112,48.5,1.5,0.657099109329437,1.42997030235669,2.64837619161159,6.05195943461644,13.8149493943525,18.5681056446846,26.3157828044124,34.6607691862123,42.5450370980452,49.9194380410636,56.8167684674481,10,10,,,36.5450370980452,42.5450370980452,6.0
113,49.5,1.5,0.879542339860482,1.50188570400899,2.71382503496097,5.94100150776891,13.9344561626154,18.3851469032181,28.5319534216944,29.7901871289862,40.2770940185087,41.9297332305095,50.6373975595983,10,10,,,34.2770940185087,40.2770940185087,6.0
114,50.5,1.5,1.10373871172079,2.24444943425476,3.80441164688854,8.42216942608267,19.1990513914841,27.1126169887293,29.1165490383425,35.0816800994063,47.9514035529586,60.7585097662275,69.3302644171757,10,10,,,41.9514035529586,47.9514035529586,6.0
115,51.5,1.5,1.7023611697564,4.26817817939492,6.70589224543812,14.8616028732707,27.8526846310571,37.8379854185673,51.4754935671614,61.4202141012926,80.6662987501712,94.5512431053796,111.291877611973,10,10,,,74.6662987501712,80.6662987501712,6.0
116,52.5,1.5,2.66539041736666,4.57031761183655,7.68659506718509,17.197903492209,32.5329765809168,39.9579812117022,48.3833885820323,63.6610076349729,86.923468035222,110.318893285881,130.535914402729,10,10,,,80.923468035222,86.923468035222,6.0
117,53.5,1.5,1.44670717805878,2.90095587182573,3.83819285637938,9.20231131593206,14.7332485947986,22.6317020724208,27.0914330535096,28.2552612668119,48.884346098045,50.6410658990945,60.3151703529997,10,10,,,42.884346098045,48.884346098045,6.0
118,54.5,1.5,0.744323397162097,1.47683774265125,2.32763267924344,7.58399053071089,15.6931180178727,19.8163896269821,29.6610135371431,26.2135175316511,43.1231396050816,39.2600925372554,52.2869409622399,10,10,,,37.1231396050816,43.1231396050816,6.0
119,55.5,1.5,1.16355068412796,2.0695949358536,4.05376121092675,11.126249527849,15.5364127745455,25.0418467006866,33.1409686583706,32.8442275351978,58.0006873917972,55.1853370382337,72.0543738485159,10,10,,,52.0006873917972,58.0006873917972,6.0
120,56.5,1.5,0.997626106005649,1.77137374902594,3.20290686377863,8.68220240853695,15.8493812533432,26.3378195323812,33.7146369307974,38.9773675282483,54.761545829068,71.2449122724145,83.8081004055818,10,10,,,48.761545829068,54.761545829068,6.0
121,57.5,1.5,0.738742739746471,1.7705451062365,2.86630507181132,6.57184394631068,14.0383089997746,21.1985073739133,26.8427454798379,32.4030855628419,40.8878997618627,50.7648022949285,59.7518226956313,10,10,,,34.8878997618627,40.8878997618627,6.0
122,58.5,1.5,0.881937444153445,2.32624509638743,3.29659276032266,8.21803709485781,14.2984627663545,20.2630562607809,25.4378635124646,30.354702329918,37.3011018325371,43.9393137480583,49.9629055613166,10,10,,,31.3011018325371,37.3011018325371,6.0
123,59.5,1.5,0.728848309394083,1.2140937272992,2.19503416395097,5.06252692304725,12.6541231991184,19.9505300208308,23.0430233858709,33.1681574833018,41.1605350692483,48.3117415641699,54.9071425139325,10,10,,,35.1605350692483,41.1605350692483,6.0
124,60.5,1.5,0.167767735848047,0.364876977131348,0.708374556391769,1.52659375972566,2.77491567275776,3.51441616760248,4.1917151694055,5.95204485569123,7.36745322224585,8.16984732906456,8.92779263822147,10,10,,,1.3674532222458504,7.36745322224585,6.0
125,61.5,1.5,0.132678454520309,0.264462519141615,0.484619297073246,1.0786206187638,2.32159023004848,3.00916119118774,4.05130506920154,5.36257384477333,6.8268658967611,8.17286518877523,9.43513271361835,10,10,,,0.8268658967610998,6.8268658967611,6.0
126,62.5,1.5,0.145715312577729,0.318452169579125,0.616411480152683,1.19522918114914,2.7734049233374,3.34462961885334,4.92889944894548,6.13350157068282,8.24249353046682,9.62414171779581,11.4409672945323,10,10,,,2.2424935304668203,8.24249353046682,6.0
127,63.5,1.5,0.637022122059288,1.20287508123343,2.36631184946793,5.86945241952431,11.8170763459082,19.5318345853327,23.5311878641508,23.5825913631798,34.0867387139403,42.156980736526,46.1559208960386,10,10,,,28.0867387139403,34.0867387139403,6.0
128,0.5,2.5,0.282590778228845,0.537447151777034,1.66672208515874,4.42000989439338,6.88856826944511,7.60236678558878,10.2886422142323,14.2994070597328,15.4876222431244,15.0827244664367,14.9079764299177,88,88,,,10.4876222431244,15.4876222431244,5.0
129,1.5,2.5,0.311093712670252,0.564435767471138,1.23961562172139,2.95551831912851,4.98070713497644,6.73025151255818,9.00640560801359,13.9912672986633,16.7245126355155,19.5456483597674,22.1162963384091,88,88,,,11.7245126355155,16.7245126355155,5.0
130,2.5,2.5,0.32709391506879,0.596391595146136,1.3342379491146,3.3386036127502,4.98004436903699,8.02992361691393,9.90403010597009,13.3104809513915,18.2590663139105,22.7419283459625,27.0607825605563,38,38,,,9.259066313910498,18.2590663139105,9.0
131,3.5,2.5,0.37523669471294,0.650709130379227,1.38566367262851,3.52870257023159,4.92140759066995,7.93971381721919,10.9845478481656,14.5576715677807,18.6602981992153,22.541724695665,26.320319841759,38,38,,,9.6602981992153,18.6602981992153,9.0
132,4.5,2.5,0.388335613146081,0.766888634510511,1.19944914072943,3.07490734746429,5.08797184035551,7.81176598945669,11.1916267891122,17.4343324001359,16.6100039980145,19.4552319832389,19.83341786776,38,38,,,7.610003998014498,16.6100039980145,9.0
133,5.5,2.5,0.397916962112729,0.689724479075395,1.24276793714329,2.84680347168969,4.76548969189226,7.91652202279877,11.4885483587758,16.2527576438296,18.1373950121828,20.266129070863,21.6285200325673,38,38,,,9.1373950121828,18.1373950121828,9.0
134,6.5,2.5,0.402862721424878,0.835167565564797,1.55489938786192,3.59018230091643,5.86357324409627,8.16504144855425,13.6720395949913,18.7954925947041,22.4117830466939,25.8668949771533,28.66683340996,38,38,,,13.411783046693898,22.4117830466939,9.0
135,7.5,2.5,0.577898569891699,1.00632046598348,2.21038708685904,5.10619238627031,9.64027650995127,12.3977477157334,17.9444270345626,25.5149569536851,31.5245493076059,37.1013095060916,42.0000701371318,38,38,,,22.5245493076059,31.5245493076059,9.0
136,8.5,2.5,0.799716727322059,1.23706988524837,3.20377259302855,6.49114561633934,11.0636268214379,15.8492159547019,22.3554483606256,26.3524746223239,33.2312839946348,38.0865451416811,44.2582260147605,38,38,,,24.2312839946348,33.2312839946348,9.0
137,9.5,2.5,0.562809247966042,0.923728598446235,1.84423241465892,5.53959568765406,8.16192826758083,13.6165680852597,18.5663115989132,23.7976954687284,31.3493738206266,37.9447694615356,44.5525467572196,38,38,,,22.3493738206266,31.3493738206266,9.0
138,10.5,2.5,0.472772364393637,0.785767921761076,1.90245807217817,5.01579913481843,8.01581933693634,10.8764788165543,19.7560793659432,29.9409514779957,36.8756439698881,42.6919973843215,47.3862005952192,38,38,,,27.875643969888102,36.8756439698881,9.0
139,11.5,2.5,0.416321579894056,0.880731380551658,2.26622053590847,5.4869515804975,10.7861951339335,10.6235752316975,19.6406599257067,30.4937007107521,31.8783287537248,32.6174687857884,32.813243670285,24,24,,,21.8783287537248,31.8783287537248,10.0
140,12.5,2.5,0.412880545042327,0.819433999422438,1.63613898186761,4.63388635452027,7.87178221004542,10.2748054099929,18.0481041506812,23.6847447936512,27.6702725384333,31.4127550263184,34.712031075404,24,24,,,17.6702725384333,27.6702725384333,10.0
141,13.5,2.5,0.42846267611401,0.844369525101077,1.22127563509354,3.05565189804364,4.16945639590785,7.21149292440765,12.8709177675393,20.735910963312,22.0017305742195,20.6660845321029,19.3692756067613,24,24,,,12.0017305742195,22.0017305742195,10.0
142,14.5,2.5,0.401458783623895,0.674109588151151,1.27205250442506,4.17847507109275,5.78082427600405,7.98393445575291,11.9866643683665,19.2596736002617,21.0153254912673,22.946849105637,23.573582612123,24,24,,,11.0153254912673,21.0153254912673,10.0
143,15.5,2.5,0.539052254342388,0.986094635591147,1.95879700737172,5.19284146276537,7.86070169742529,10.4323809597272,16.8305261196756,25.4395136293857,27.4339752045429,23.5134148104882,20.5959075792027,24,24,,,17.4339752045429,27.4339752045429,10.0
144,16.5,2.5,0.792002157268936,1.34539035544396,3.20293838879994,6.54414689425872,12.2282279853526,13.9702784966551,20.1039798180212,28.2846130331782,31.2321043718389,33.369894524294,34.7053828021028,57,57,,,25.2321043718389,31.2321043718389,6.0
145,17.5,2.5,0.574425923305669,1.10841417386991,2.58399342336804,6.12000554891723,9.61711536897937,13.7787627257645,18.7426000379332,26.9265310720668,28.3360191129342,32.3714175783553,34.6253162550518,57,57,,,22.3360191129342,28.3360191129342,6.0
146,18.5,2.5,0.572162615784963,1.06712208376908,2.88265286567082,6.69686234925247,11.0095296971096,14.35716381284,16.0333324619573,27.6469153972197,28.2447256059511,35.0481453030414,38.0719509405142,57,57,,,22.2447256059511,28.2447256059511,6.0
147,19.5,2.5,0.49437552305815,0.990654343848006,2.54064200171925,5.48972662721246,9.83873682966437,10.6236189875003,14.7787456399409,23.9841855960189,23.8214762184259,19.800473753876,20.0226335819213,99,99,,,10.8214762184259,23.8214762184259,13.0
148,20.5,2.5,0.372477941677732,0.812709790177783,2.08926501066667,5.70929507969105,8.65708522936319,10.7629300600961,15.1342414763559,24.7644876142939,24.6824686716062,28.3957624233208,31.2289487831752,60,60,,,19.6824686716062,24.6824686716062,5.0
149,21.5,2.5,0.380131293113638,0.812858789521131,1.65987509540558,4.90137320067647,7.39401927455873,10.85607278824,15.9861935412256,28.8394379226153,27.5202663826517,33.6637056573373,35.772912324739,60,60,,,22.5202663826517,27.5202663826517,5.0
150,22.5,2.5,0.543529906615708,0.903415331636023,1.83338513105196,4.83474314882363,7.89225868608089,13.6335194551798,20.4492593361233,29.5723155455304,35.3323982021813,41.4867833454362,46.4057097867732,60,60,,,30.332398202181302,35.3323982021813,5.0
151,23.5,2.5,0.839475354378943,1.25746019226452,3.76278811557513,8.62765285424143,12.4493472048099,18.3256664476079,25.8178948580483,31.9381135110801,42.1741311478727,50.9288013026934,59.6789359205687,74,74,,,38.1741311478727,42.1741311478727,4.0
152,24.5,2.5,0.785107983119731,1.21449095213509,3.62031616542769,7.52457394181447,12.3400326278736,17.0244684758969,24.055296496483,34.5053580803369,35.7420016052172,35.2561348698809,35.9272634552697,74,74,,,31.7420016052172,35.7420016052172,4.0
153,25.5,2.5,0.562644532596279,0.927959389098139,1.93593210579132,5.17075261624025,8.07546639556522,13.5981425786875,17.3508939729224,28.4565301565459,31.3305252419724,40.1578786419704,43.0486869381094,74,74,,,27.3305252419724,31.3305252419724,4.0
154,26.5,2.5,0.39598958742153,0.756761416440536,1.46306051089642,3.99585639487923,6.22415137490668,9.49664335177942,13.0310947693864,20.2786374881314,23.7332297771188,28.6101309109391,31.456563943312,74,74,,,19.7332297771188,23.7332297771188,4.0
155,27.5,2.5,0.397022547861799,0.854844953663715,1.43477472667798,3.87466399929018,5.90166442899632,9.96485494588551,12.7890083977622,19.679816861722,20.3821251599186,25.5179457266297,26.1745952623938,74,74,,,16.3821251599186,20.3821251599186,4.0
156,28.5,2.5,0.496327752114245,0.868367305500518,1.45216020761299,3.51102254985777,6.58920294105082,10.3685827404807,13.3270601806822,17.6566418736414,20.1469063010301,23.0138182608275,25.0994193302133,74,74,,,16.1469063010301,20.1469063010301,4.0
157,29.5,2.5,0.447014296595408,1.01037167430264,1.25589913222013,3.76710133546044,6.09072593588586,7.93539562948092,13.7917192290102,19.2872246291353,22.5351651615861,25.2814095158032,27.2478973041054,74,74,,,18.5351651615861,22.5351651615861,4.0
158,30.5,2.5,0.466625241855535,1.02245597409615,1.51433302142319,3.94138815048103,6.40019478257177,10.2743187530094,14.07503107219,22.307119272074,25.9025936395261,31.8315847423135,34.9787111908064,74,74,,,21.9025936395261,25.9025936395261,4.0
159,31.5,2.5,0.550972871078194,1.19433342520024,1.75624596378963,4.70447942941503,8.43709176143659,10.5823340222446,18.1836336846472,24.3329757797198,30.7183361307653,36.4463712485932,41.8563577365166,74,74,,,26.7183361307653,30.7183361307653,4.0
160,32.5,2.5,0.491911554165361,1.12360149249977,1.58283263047518,4.73624264721856,7.42324395843037,11.2021039387201,16.1378154645906,26.5493165802349,28.6697604888619,34.3336680079426,37.2615953934469,92,92,,,19.6697604888619,28.6697604888619,9.0
161,33.5,2.5,0.658159769365477,1.47656517428941,1.62062946127548,4.81366584749523,10.0783753957308,14.1723963240676,23.2443773979713,32.3172053886078,32.6822678107541,30.2664302309742,29.3546564651259,92,92,,,23.682267810754094,32.6822678107541,9.0
162,34.5,2.5,0.892409345826914,1.82325059786326,2.42888617874972,4.94009831568839,10.5460484113626,20.6680195219899,25.0038075876434,36.5945902381326,41.2573885005149,50.0550058348412,54.4238203976263,92,92,,,32.2573885005149,41.2573885005149,9.0
163,35.5,2.5,0.654190118207356,1.2170319261849,2.12501089625963,5.59014696728957,12.1664232098207,16.1912655793006,22.7911327891615,26.6739793970052,37.9386153223998,44.093475493473,53.5911115057221,92,92,,,28.9386153223998,37.9386153223998,9.0
164,36.5,2.5,0.974999999487573,1.78429312391166,3.80200325528008,9.68948747656894,15.3178520248795,27.8666094585124,34.6508294396859,38.4016263041937,61.1562990565332,68.6489661146242,80.4955945516057,92,92,,,52.1562990565332,61.1562990565332,9.0
165,37.5,2.5,1.30047870764485,2.22260744459072,4.91343012935417,14.9097409133678,26.1205876242516,36.864173946417,45.7455797075568,48.3970559036772,73.3613277535239,80.8874815359363,93.072129954216,92,92,,,64.3613277535239,73.3613277535239,9.0
166,38.5,2.5,1.24002591382929,2.2589054238578,4.0015834439883,12.8573403850658,20.0581077087873,31.318586342636,38.5136413995496,44.1890728465202,67.5337626403081,79.1556326976448,91.9632607780831,92,92,,,58.5337626403081,67.5337626403081,9.0
167,39.5,2.5,1.45499667285942,2.70709799116404,4.19882378519891,10.1114811504885,20.9348623073455,24.1593983111587,32.2494824033843,36.7134323360927,55.4009254999496,64.1799206437753,78.4239184837258,76,76,,,49.4009254999496,55.4009254999496,6.0
168,40.5,2.5,2.8956298997335,3.84160929188331,6.93897362681595,16.0545816906565,30.705814970627,38.9537192156561,50.6043971153278,57.2382867424567,83.8711672704008,98.1889005601382,119.051342284212,76,76,,,77.8711672704008,83.8711672704008,6.0
169,41.5,2.5,1.53044112766134,2.48742226883186,4.26662818957052,11.5901247624558,21.3666431716747,30.8718515812417,39.633033283608,39.3293960988345,67.6249986072814,66.4801400119028,82.9965360702794,76,76,,,61.6249986072814,67.6249986072814,6.0
170,42.5,2.5,1.36581513441374,2.21219896576111,3.62760093486746,8.35766459002162,16.8927088159888,21.90604224429,28.6376156628714,28.2550898185736,44.1974898673246,44.3962063266238,54.0574623468107,76,76,,,38.1974898673246,44.1974898673246,6.0
171,43.5,2.5,1.17730187248482,2.10433874554314,3.5484189124197,7.71469863920145,13.7469719387551,21.4825022594541,27.5477545981667,34.2870446406158,46.3439450532122,59.4087582643068,71.0712007360058,76,76,,,40.3439450532122,46.3439450532122,6.0
172,44.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,76,,,-6.0,0.0,6.0
173,45.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,76,,,-6.0,0.0,6.0
174,46.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,76,,,-6.0,0.0,6.0
175,47.5,2.5,0.767541714469738,1.66654640924677,2.9693024775342,6.54153918426008,14.4220213394781,19.2111360057237,31.4055520174917,36.16872376974,49.5124830478818,54.9643425347815,66.6970533978824,76,76,,,43.5124830478818,49.5124830478818,6.0
176,48.5,2.5,1.10774633279766,2.3652840625868,4.73980896633512,9.87747801141446,18.4173969733551,25.7038603806954,33.1372484934923,37.5682452340219,63.0729651970709,71.6100645712545,85.7568753179039,10,10,,,57.0729651970709,63.0729651970709,6.0
177,49.5,2.5,1.95452193548612,3.45995731148043,6.70132441254626,14.0047089314076,27.2299697384867,39.0355461366137,43.146582922113,54.9799113370703,78.8244075104952,101.607714090318,119.309660663041,10,10,,,72.8244075104952,78.8244075104952,6.0
178,50.5,2.5,1.64904274316896,3.00993372799543,4.42951862182517,10.1803565421586,20.3912748411607,24.4796072792164,34.8481770874585,40.0591614914232,63.0898168997109,72.4390758824621,91.0573110639822,10,10,,,57.0898168997109,63.0898168997109,6.0
179,51.5,2.5,0.90541696228793,1.7478969988636,2.85334921533014,7.66906659736415,16.4694223655097,22.4230453879168,27.798888928939,34.3149398654076,52.2587365299297,70.7241867195882,86.5044182194174,10,10,,,46.2587365299297,52.2587365299297,6.0
180,52.5,2.5,0.713840015316885,1.46845829993309,2.33644811962579,5.97069847459505,12.0552942796887,16.0322289683748,26.4034618208184,28.3361786879439,38.2767392035282,40.6573630624384,48.8361984201539,10,10,,,32.2767392035282,38.2767392035282,6.0
181,53.5,2.5,0.665966617138698,1.38017684090759,1.85791172966069,5.86658584879868,11.2726077030727,19.6118627031972,25.036968576522,28.978621581282,40.4020856531966,51.3728261563094,59.8406286053815,10,10,,,34.4020856531966,40.4020856531966,6.0
182,54.5,2.5,0.620635487200923,1.41328052947895,1.95971140632806,5.94721844856671,10.7425343337427,18.9220403215288,23.7445420355235,32.606077190809,39.4031377379968,47.8281841072782,53.8248305996415,10,10,,,33.4031377379968,39.4031377379968,6.0
183,55.5,2.5,0.564593857197289,1.26116074087647,2.00062035698302,5.95767957600615,12.155005694994,17.9901897055181,27.8602547769865,27.7789322687455,38.3035814754262,39.0193321504751,46.8928873961358,10,10,,,32.3035814754262,38.3035814754262,6.0
184,56.5,2.5,0.612295379299791,1.28221155398173,1.95427642071311,5.15890415223421,10.2565458959793,15.7452975921595,22.3758293115363,24.6861582892718,35.4850566569681,39.2284666507006,47.5275046305971,10,10,,,29.485056656968094,35.4850566569681,6.0
185,57.5,2.5,0.999680323939969,2.42109321853782,3.2373278007138,7.08330955339465,15.2672356822136,25.2873584562152,34.9768652818675,36.1989415940933,56.3793683665544,60.018973497646,72.4561784949678,10,10,,,50.3793683665544,56.3793683665544,6.0
